GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Firm concentration code,Meaning of Firm concentration code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Sales, receipts, or revenue from concentration of largest firms as percent of total sales, receipts, or revenue (%)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12
0100000US,,United States,541199,All other legal services,A,All establishments,808,8 largest firms,2007,51,978974,34.1,207521,52243,4114
0100000US,,United States,541199,All other legal services,A,All establishments,820,20 largest firms,2007,89,1336334,46.6,308835,77049,5563
0100000US,,United States,541199,All other legal services,A,All establishments,850,50 largest firms,2007,131,1677702,58.4,446115,105428,8119
0100000US,,United States,541199,All other legal services,T,Establishments subject to federal income tax,001,All firms,2007,2820,2870629,100.0,839950,196537,18715
0100000US,,United States,541199,All other legal services,T,Establishments subject to federal income tax,804,4 largest firms,2007,24,732386,25.5,133236,32537,2446
0100000US,,United States,541199,All other legal services,T,Establishments subject to federal income tax,808,8 largest firms,2007,51,978974,34.1,207521,52243,4114
0100000US,,United States,541199,All other legal services,T,Establishments subject to federal income tax,820,20 largest firms,2007,89,1336334,46.6,308835,77049,5563
0100000US,,United States,541199,All other legal services,T,Establishments subject to federal income tax,850,50 largest firms,2007,131,1677702,58.4,446115,105428,8119
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,001,All firms,2007,123366,114109492,100.0,52522525,12712385,1375685
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,804,4 largest firms,2007,837,25658970,22.5,7776215,1816198,102826
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,808,8 largest firms,2007,8640,40311011,35.3,14101757,3455550,294629
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,820,20 largest firms,2007,9222,49274267,43.2,18527845,4483243,468574
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,850,50 largest firms,2007,9547,53887651,47.2,20904928,5032115,532222
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,001,All firms,2007,123366,114109492,100.0,52522525,12712385,1375685
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,804,4 largest firms,2007,837,25658970,22.5,7776215,1816198,102826
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,808,8 largest firms,2007,8640,40311011,35.3,14101757,3455550,294629
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,820,20 largest firms,2007,9222,49274267,43.2,18527845,4483243,468574
0100000US,,United States,5412,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,850,50 largest firms,2007,9547,53887651,47.2,20904928,5032115,532222
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,001,All firms,2007,123366,114109492,100.0,52522525,12712385,1375685
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,804,4 largest firms,2007,837,25658970,22.5,7776215,1816198,102826
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,808,8 largest firms,2007,8640,40311011,35.3,14101757,3455550,294629
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,820,20 largest firms,2007,9222,49274267,43.2,18527845,4483243,468574
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",A,All establishments,850,50 largest firms,2007,9547,53887651,47.2,20904928,5032115,532222
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,001,All firms,2007,123366,114109492,100.0,52522525,12712385,1375685
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,804,4 largest firms,2007,837,25658970,22.5,7776215,1816198,102826
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,808,8 largest firms,2007,8640,40311011,35.3,14101757,3455550,294629
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,820,20 largest firms,2007,9222,49274267,43.2,18527845,4483243,468574
0100000US,,United States,54121,"Accounting, tax preparation, bookkeeping, and payroll services",T,Establishments subject to federal income tax,850,50 largest firms,2007,9547,53887651,47.2,20904928,5032115,532222
0100000US,,United States,541211,Offices of certified public accountants,A,All establishments,001,All firms,2007,57602,66587966,100.0,25703074,5851319,428010
0100000US,,United States,541211,Offices of certified public accountants,A,All establishments,804,4 largest firms,2007,393,24129617,36.2,7006192,1663892,84370
0100000US,,United States,541211,Offices of certified public accountants,A,All establishments,808,8 largest firms,2007,686,27436982,41.2,8459733,2001660,104407
0100000US,,United States,541211,Offices of certified public accountants,A,All establishments,820,20 largest firms,2007,917,29876845,44.9,9368040,2240440,118241
